Timestamp,Type,Token Name,Mint Address,SOL Amount,Buy Price (SOL),Sell Price (SOL),Profit/Loss (SOL),% Gain/Loss
2025-03-03T00:40:26.637Z,SELL,AUTOPERPS Ai Trading Bot,undefined,0.050000,0.0000000299,0.0000000281,-0.0000000001,-5.72%
2025-03-03T00:40:29.608Z,BUY,Trump Rainbow Coin,41zCoddVrGjdixuJ3ssE6JBkWxVbLuGbmsHeGUifpump,0.050000,0.0000000280,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:32.678Z,SELL,TheZelenskeys,undefined,0.050000,0.0000000280,0.0000000281,0.0000000000,0.55%
2025-03-03T00:40:35.901Z,SELL,G3,undefined,0.050000,0.0000000281,0.0000000297,0.0000000001,5.68%
2025-03-03T00:40:37.084Z,SELL,6IX9INE FAGGOT,undefined,0.050000,0.0000000295,0.0000000297,0.0000000000,0.64%
2025-03-03T00:40:41.177Z,SELL,MARADONA,undefined,0.050000,0.0000000281,0.0000000291,0.0000000000,3.48%
2025-03-03T00:40:42.482Z,SELL,TRIPEPE,undefined,0.050000,0.0000000287,0.0000000383,0.0000000005,33.42%
2025-03-03T00:40:43.690Z,BUY,CRYPTOWOLFS,2tKKjCGZmchn4fb1LKmBavBFCLSpRFETqVRWg8d8pump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:43.974Z,SELL,Anisha,undefined,0.050000,0.0000000284,0.0000000284,0.0000000000,0.28%
2025-03-03T00:40:46.170Z,BUY,GAY Official,DjptTcmhSbiTmWTX65mRG954v79p6RDmp9xNQ8Lkpump,0.050000,0.0000000289,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:46.368Z,BUY,51 State,BV2coPLMn22bf4d4tfCYH7iQt83P6XnJQ1pDT6HPpump,0.050000,0.0000000281,0.0000000000,0.0000000000,0.00%
2025-03-03T00:40:48.341Z,SELL,First dildo ever created,undefined,0.050000,0.0000000299,0.0000000320,0.0000000001,7.24%
2025-03-03T00:40:52.422Z,BUY,Kid Sold for BTC,FvKhq9B7FwFeWf8VkKgbX4FrAQbycqEmepgQq1GnJcTR,0.050000,0.0000000299,0.0000000000,0.0000000000,0.00%
2025-03-03T00:49:54.959Z,SELL,Trump Rainbow Coin,undefined,0.050000,0.0000000280,0.0000000283,0.0000000000,1.08%
2025-03-03T00:49:54.962Z,SELL,CRYPTOWOLFS,undefined,0.050000,0.0000000281,0.0000000283,0.0000000000,0.46%
2025-03-03T00:49:54.963Z,SELL,GAY Official,undefined,0.050000,0.0000000289,0.0000000289,0.0000000000,0.00%
2025-03-03T00:49:54.964Z,SELL,51 State,undefined,0.050000,0.0000000281,0.0000000296,0.0000000001,5.11%
2025-03-03T00:49:54.964Z,SELL,Kid Sold for BTC,undefined,0.050000,0.0000000299,0.0000000311,0.0000000001,4.10%
